UNIQUE_ID,COUNTYFP,County,Precinct,G22A01NO,G22A01YES,G22A02NO,G22A02YES,G22A03NO,G22A03YES,G22A04NO,G22A04YES,G22A05NO,G22A05YES,G22A06NO,G22A06YES,G22A07NO,G22A07YES,G22A08NO,G22A08YES,G22A09NO,G22A09YES,G22A10NO,G22A10YES,G22AGRLCLA,G22AGROWRI,G22AGRRPAT,G22AJ5DKEL,G22AJ5OWRI,G22AJ5RCOO,G22AJ6OWRI,G22AJ6RWIS,G22ATGDMAJ,G22ATGOWRI,G22ATGRMAR,G22AUDLLAC,G22AUDOWRI,G22AUDRSOR,G22CNSNO,G22CNSYES,G22GOVDFLO,G22GOVLBLA,G22GOVOWRI,G22GOVRIVE,G22LTGLPAG,G22LTGOWRI,G22LTGRAIN,G22PS1LBIS,G22PS1OWRI,G22PS1RODE,G22PS2LLAN,G22PS2OWRI,G22PS2RBEE,G22SOSDLAF,G22SOSLSHE,G22SOSOWRI,G22SOSRALL,G22TRELHAM,G22TREOWRI,G22TRERBOO,G22USSDBOY,G22USSLSOP,G22USSOWRI,G22USSRBRI,GCON01LREM,GCON01OWRI,GCON01RCAR,GCON02DHAR,GCON02LREA,GCON02OWRI,GCON02RMOO,GCON03DVEA,GCON03IBEL,GCON03LCAS,GCON03OWRI,GCON03RROG,GCON04DNEI,GCON04LCOC,GCON04OWRI,GCON04RADE,GCON05DWAR,GCON05LGRE,GCON05OWRI,GCON05RSTR,GCON06LCHI,GCON06OWRI,GCON06RPAL,GCON07DSEW,GCON07LGOO,GCON07OWRI,GCON07RNIC,GSL001OWRI,GSL001RPET,GSL002OWRI,GSL002RHAR,GSL003DTHO,GSL003OWRI,GSL003RUND,GSL004OWRI,GSL004RMOO,GSL005OWRI,GSL005RCRA,GSL006LTUR,GSL006OWRI,GSL006RWHI,GSL007DJON,GSL007LDUR,GSL007OWRI,GSL007RYAR,GSL008LWAL,GSL008OWRI,GSL008RCOL,GSL009LBOD,GSL009OWRI,GSL009RSTA,GSL010DLAN,GSL010LBOY,GSL010OWRI,GSL010RCOL,GSL011OWRI,GSL011RSHE,GSL012DFIE,GSL012OWRI,GSL012RHAR,GSL013LDAV,GSL013OWRI,GSL013RWOO,GSL014OWRI,GSL014RWAD,GSL015DROU,GSL015OWRI,GSL015RHUL,GSL016OWRI,GSL016RSOU,GSL017OWRI,GSL017REST,GSL018LSHI,GSL018OWRI,GSL018RKIE,GSL019DHAL,GSL019OWRI,GSL020OWRI,GSL020RLOM,GSL021OWRI,GSL021RREY,GSL022OWRI,GSL022RWHO,GSL023OWRI,GSL023RKIR,GSL024OWRI,GSL024RLED,GSL025DHAG,GSL025OWRI,GSL025RRIG,GSL026DALF,GSL026OWRI,GSL026RCOL,GSL027DNEU,GSL027OWRI,GSL027RKIT,GSL028OWRI,GSL028RBUT,GSL029LVAL,GSL029OWRI,GSL029RGID,GSL030OWRI,GSL030RLIP,GSL031OWRI,GSL031RSTU,GSL032DBOY,GSL032OWRI,GSL032RJAC,GSL033DCRU,GSL033OWRI,GSL033RROB,GSL034OWRI,GSL034RSTA,GSL035OWRI,GSL035RHUR,GSL036OWRI,GSL036RWOO,GSL037OWRI,GSL037RFIN,GSL038LTEM,GSL038OWRI,GSL038RWOO,GSL039OWRI,GSL039RSHA,GSL040DHOW,GSL040OWRI,GSL040RROB,GSL041DNEL,GSL041LMOR,GSL041OWRI,GSL041RELL,GSL042LWAR,GSL042OWRI,GSL042RSMI,GSL043DCLE,GSL043LBUR,GSL043OWRI,GSL043RMOO,GSL044LBOO,GSL044OWRI,GSL044RGAR,GSL045LWHI,GSL045OWRI,GSL045RDUB,GSL046OWRI,GSL046RFAU,GSL047DCOL,GSL047OWRI,GSL047RSHA,GSL048LSTU,GSL048OWRI,GSL048RCAR,GSL049OWRI,GSL049RBED,GSL050OWRI,GSL050RHIL,GSL051OWRI,GSL051RTRE,GSL052DROG,GSL052OWRI,GSL053DDAN,GSL053OWRI,GSL054DRAF,GSL054OWRI,GSL055DPLU,GSL055OWRI,GSL056DTIL,GSL056LLES,GSL056OWRI,GSL057DSEL,GSL057LJON,GSL057OWRI,GSL057RBAU,GSL058DHOL,GSL058OWRI,GSL059DMOO,GSL059OWRI,GSL060DGIV,GSL060LFRE,GSL060OWRI,GSL061LPRU,GSL061OWRI,GSL061RBOL,GSL062DCEP,GSL062OWRI,GSL062RLAM,GSL063DADA,GSL063OWRI,GSL063RALM,GSL064LMAY,GSL064OWRI,GSL064RGIV,GSL065DCAS,GSL065OWRI,GSL065REAS,GSL066OWRI,GSL066RBAK,GSL067DCHE,GSL067OWRI,GSL068DJAC,GSL068OWRI,GSL068RKEL,GSL069DLAW,GSL069OWRI,GSL069RMAD,GSL070DENG,GSL070OWRI,GSL071DMCC,GSL071OWRI,GSL072DTRA,GSL072OWRI,GSL073OWRI,GSL073RPAS,GSL074DENS,GSL074OWRI,GSL074RMEA,GSL075OWRI,GSL075RING,GSL076DMCC,GSL076LMAN,GSL076OWRI,GSL077DMOR,GSL077OWRI,GSL078DHAS,GSL078OWRI,GSL079LFRI,GSL079OWRI,GSL079RLOV,GSL080OWRI,GSL080RBLA,GSL081OWRI,GSL081ROLI,GSL082DWAR,GSL082OWRI,GSL082RPIE,GSL083DGRA,GSL083OWRI,GSL084DFOR,GSL084OWRI,GSL085DGRI,GSL085OWRI,GSL085RREH,GSL086OWRI,GSL086RLEE,GSL087OWRI,GSL087RSOR,GSL088LMAY,GSL088OWRI,GSL088RSTA,GSL089OWRI,GSL089RPAR,GSL090OWRI,GSL090RSEL,GSL091OWRI,GSL091RMAR,GSL092DHUB,GSL092OWRI,GSL092RHAM,GSL093OWRI,GSL093RCLO,GSL094LHEL,GSL094OWRI,GSL094RFID,GSL095DBRA,GSL095OWRI,GSL095RHOL,GSL096OWRI,GSL096RSIM,GSL097DCLA,GSL097OWRI,GSL098DBRA,GSL098OWRI,GSL099DJON,GSL099OWRI,GSL100LWAR,GSL100OWRI,GSL100RSHI,GSL101OWRI,GSL101RPRI,GSL102OWRI,GSL102RSTR,GSL103DDRU,GSL103OWRI,GSL104LDEA,GSL104OWRI,GSL104RWIL,GSL105LLEW,GSL105OWRI,GSL105RBRO,GSU01OWRI,GSU01RMEL,GSU02DLEW,GSU02OWRI,GSU02RBUT,GSU03LCHA,GSU03OWRI,GSU03RORR,GSU04OWRI,GSU04RGUD,GSU05OWRI,GSU05RREE,GSU06LRIC,GSU06OWRI,GSU06RSTU,GSU07DWIL,GSU07OWRI,GSU07RGIV,GSU08OWRI,GSU08RLIV,GSU09OWRI,GSU09RSCO,GSU10OWRI,GSU10RJON,GSU11OWRI,GSU11RBEL,GSU12DMCC,GSU12OWRI,GSU12RKEL,GSU13OWRI,GSU13RPRI,GSU14OWRI,GSU14RWEA,GSU15LCRU,GSU15OWRI,GSU15RROB,GSU16OWRI,GSU16RWAG,GSU17LFOR,GSU17OWRI,GSU17RSHE,GSU18DSMI,GSU18OWRI,GSU19DCOL,GSU19LWIL,GSU19OWRI,GSU20DCOL,GSU20OWRI,GSU21DWAR,GSU21OWRI,GSU21RALL,GSU22OWRI,GSU22RALB,GSU23DSTE,GSU23LSHE,GSU23OWRI,GSU23RNIM,GSU24DSIN,GSU24LBEN,GSU24OWRI,GSU25LWOO,GSU25OWRI,GSU25RBAR,GSU26DHAT,GSU26OWRI,GSU27DREE,GSU27OWRI,GSU27RHOV,GSU28DBEA,GSU28LBOA,GSU28OWRI,GSU29DMAT,GSU29LMCB,GSU29OWRI,GSU29RCHE,GSU30OWRI,GSU30RCHA,GSU31OWRI,GSU31RCAR,GSU32OWRI,GSU32RELL,GSU33DFIG,GSU33OWRI,GSU33RRIE,GSU34OWRI,GSU34RWIL,GSU35LHUD,GSU35OWRI,GSU35RSES
DeKalb-:-PAINTER-LIBERTY BAPTIST,049,DeKalb,PAINTER-LIBERTY BAPTIST,29,167,43,142,35,157,34,152,72,112,81,100,42,137,39,88,43,82,52,126,5,0,208,11,0,209,1,213,9,0,215,7,0,207,56,131,7,6,0,210,6,0,212,8,0,207,7,0,207,11,0,0,209,6,0,207,11,1,2,209,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKalb-:-PAYNE GAP CH,049,DeKalb,PAYNE GAP CH,53,164,60,139,50,155,26,168,72,107,89,92,63,111,62,70,54,76,59,123,17,0,272,17,0,282,0,282,16,0,284,17,0,272,67,113,14,6,2,279,10,0,280,18,0,271,20,0,269,17,10,0,271,16,0,274,17,7,0,276,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKalb-:-PINE RIDGE COMM D-3,049,DeKalb,PINE RIDGE COMM D-3,10,48,12,46,6,52,7,49,27,29,26,27,21,31,15,27,14,29,14,36,3,0,64,4,0,66,0,68,3,0,68,1,0,67,16,35,4,2,0,64,2,0,66,1,0,67,5,0,62,5,0,0,64,2,0,66,3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKalb-:-PINE RIDGE COMM D-4,049,DeKalb,PINE RIDGE COMM D-4,11,56,15,49,11,56,10,54,20,43,25,35,24,37,22,29,21,29,15,41,4,0,69,14,0,68,0,70,15,0,68,5,0,68,24,44,14,3,0,65,7,0,68,4,0,69,5,0,68,14,5,0,63,5,0,69,15,1,0,66,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKalb-:-PLEASANT HILL COMM CTR,049,DeKalb,PLEASANT HILL COMM CTR,59,190,61,162,45,183,46,174,89,112,102,96,59,133,62,71,60,76,71,118,13,0,270,27,0,271,1,265,29,0,274,14,0,269,75,126,24,7,0,272,13,0,273,15,0,266,13,0,268,25,4,0,271,11,0,273,27,4,0,270,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKalb-:-PORTERSVILLE BAPTIST,049,DeKalb,PORTERSVILLE BAPTIST,23,99,38,79,21,95,24,88,59,46,67,41,41,66,33,40,33,41,49,58,6,0,129,13,1,129,2,130,12,0,130,7,0,127,45,71,10,3,2,128,3,1,130,6,0,129,8,2,124,12,3,0,128,10,0,125,10,1,0,130,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKalb-:-POWELL PARK PAVILION,049,DeKalb,POWELL PARK PAVILION,58,215,65,185,48,223,55,194,86,168,121,117,71,161,71,118,71,115,72,150,19,1,296,36,0,294,3,303,28,0,303,14,2,300,67,178,27,5,1,298,13,2,302,14,1,301,16,2,297,31,4,0,296,17,2,296,29,1,0,300,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKalb-:-RAINSVILLE DEKALB CO SCH CLSM,049,DeKalb,RAINSVILLE DEKALB CO SCH CLSM,251,1210,320,1029,205,1190,228,1112,461,828,537,708,348,885,364,609,367,586,353,856,66,4,1507,149,4,1511,11,1529,139,3,1540,62,3,1518,322,907,115,29,7,1537,58,6,1541,67,4,1505,68,3,1504,126,42,2,1504,72,6,1507,128,28,2,1531,0,0,0,0,0,0,0,0,0,0,0,0,140,35,3,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKalb-:-RODENTOWN COMM CTR,049,DeKalb,RODENTOWN COMM CTR,39,166,29,167,37,160,31,162,75,104,82,93,47,122,47,83,44,87,59,114,9,0,236,26,0,234,0,237,24,0,236,10,0,233,66,124,21,3,0,236,10,0,237,9,0,234,8,0,234,24,0,1,235,10,0,233,24,1,0,234,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKalb-:-RUHAMA JR HIGH GYM,049,DeKalb,RUHAMA JR HIGH GYM,73,324,80,293,49,333,61,301,138,215,173,166,107,236,106,156,107,149,116,213,26,0,425,36,1,429,4,436,34,0,437,25,0,425,142,214,28,10,4,429,18,0,430,24,0,425,27,0,423,30,14,0,425,33,0,418,37,9,1,425,0,0,0,0,0,0,0,0,0,0,0,0,32,20,2,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
